Date,CPI,Unemployment Rate,10-year Treasury
2011-06-09,0.38427581406035,9.073333333333332,3.01
2011-06-10,0.38597408878502903,9.07,2.99
2011-06-11,0.387672363509708,9.066666666666666,2.99
2011-06-12,0.389370638234387,9.063333333333333,3.0
2011-06-13,0.39106891295906604,9.06,3.0
2011-06-14,0.392767187683745,9.056666666666667,3.11
2011-06-15,0.394465462408424,9.053333333333333,2.98
2011-06-16,0.39616373713310304,9.05,2.93
2011-06-17,0.397862011857782,9.046666666666667,2.94
2011-06-18,0.399560286582461,9.043333333333333,2.94
2011-06-19,0.40125856130714,9.04,2.97
2011-06-20,0.40295683603181903,9.036666666666667,2.97
2011-06-21,0.404655110756498,9.033333333333333,2.99
2011-06-22,0.406353385481177,9.03,3.01
2011-06-23,0.40805166020585604,9.026666666666667,2.93
2011-06-24,0.409749934930535,9.023333333333333,2.88
2011-06-25,0.411448209655214,9.02,2.88
2011-06-26,0.413146484379893,9.016666666666666,2.95
2011-06-27,0.414844759104572,9.013333333333334,2.95
2011-06-28,0.416543033829251,9.01,3.05
2011-06-29,0.41824130855393,9.006666666666666,3.14
2011-06-30,0.41993958327860903,9.003333333333334,3.18
2011-07-01,0.421637858003288,9.0,3.22
2011-07-02,0.42318012869490723,9.0,3.22
2011-07-03,0.42472239938652645,9.0,3.1900000000000004
2011-07-04,0.42626467007814567,9.0,3.1900000000000004
2011-07-05,0.42780694076976494,9.0,3.16
2011-07-06,0.42934921146138416,9.0,3.12
2011-07-07,0.4308914821530034,9.0,3.17
2011-07-08,0.4324337528446226,9.0,3.03
2011-07-09,0.4339760235362418,9.0,3.03
2011-07-10,0.43551829422786104,9.0,2.94
2011-07-11,0.43706056491948025,9.0,2.94
2011-07-12,0.4386028356110995,9.0,2.92
2011-07-13,0.44014510630271875,9.0,2.92
2011-07-14,0.44168737699433797,9.0,2.98
2011-07-15,0.4432296476859572,9.0,2.94
2011-07-16,0.4447719183775764,9.0,2.94
2011-07-17,0.4463141890691956,9.0,2.94
2011-07-18,0.44785645976081484,9.0,2.94
2011-07-19,0.44939873045243406,9.0,2.91
2011-07-20,0.4509410011440533,9.0,2.96
2011-07-21,0.45248327183567255,9.0,3.03
2011-07-22,0.45402554252729177,9.0,2.99
2011-07-23,0.455567813218911,9.0,2.99
2011-07-24,0.4571100839105302,9.0,3.03
2011-07-25,0.4586523546021494,9.0,3.03
2011-07-26,0.46019462529376864,9.0,2.99
2011-07-27,0.46173689598538786,9.0,3.01
2011-07-28,0.4632791666770071,9.0,2.98
2011-07-29,0.46482143736862636,9.0,2.82
2011-07-30,0.4663637080602456,9.0,2.82
2011-07-31,0.4679059787518648,9.0,2.77
2011-08-01,0.469448249443484,9.0,2.77
2011-08-02,0.47014710367334817,9.0,2.66
2011-08-03,0.4708459579032123,9.0,2.64
2011-08-04,0.4715448121330765,9.0,2.47
2011-08-05,0.4722436663629407,9.0,2.58
2011-08-06,0.47294252059280484,9.0,2.58
2011-08-07,0.473641374822669,9.0,2.4
2011-08-08,0.47434022905253315,9.0,2.4
2011-08-09,0.4750390832823973,9.0,2.2
2011-08-10,0.47573793751226146,9.0,2.17
2011-08-11,0.4764367917421256,9.0,2.34
2011-08-12,0.47713564597198976,9.0,2.24
2011-08-13,0.477834500201854,9.0,2.24
2011-08-14,0.4785333544317181,9.0,2.29
2011-08-15,0.4792322086615823,9.0,2.29
2011-08-16,0.47993106289144644,9.0,2.23
2011-08-17,0.4806299171213106,9.0,2.17
2011-08-18,0.48132877135117474,9.0,2.08
2011-08-19,0.4820276255810389,9.0,2.07
2011-08-20,0.48272647981090305,9.0,2.07
2011-08-21,0.48342533404076726,9.0,2.1
2011-08-22,0.4841241882706314,9.0,2.1
2011-08-23,0.48482304250049557,9.0,2.15
2011-08-24,0.4855218967303597,9.0,2.29
2011-08-25,0.4862207509602239,9.0,2.23
2011-08-26,0.48691960519008803,9.0,2.19
2011-08-27,0.4876184594199522,9.0,2.19
2011-08-28,0.48831731364981634,9.0,2.28
2011-08-29,0.48901616787968055,9.0,2.28
2011-08-30,0.4897150221095447,9.0,2.19
2011-08-31,0.49041387633940886,9.0,2.23
2011-09-01,0.491112730569273,9.0,2.15
2011-09-02,0.4909964425510055,8.993333333333334,2.02
2011-09-03,0.49088015453273803,8.986666666666666,2.02
2011-09-04,0.4907638665144705,8.98,2.0
2011-09-05,0.490647578496203,8.973333333333333,2.0
2011-09-06,0.49053129047793553,8.966666666666667,1.98
2011-09-07,0.490415002459668,8.96,2.05
2011-09-08,0.4902987144414005,8.953333333333333,2.0
2011-09-09,0.49018242642313303,8.946666666666667,1.93
2011-09-10,0.4900661384048655,8.94,1.93
2011-09-11,0.489949850386598,8.933333333333334,1.94
2011-09-12,0.48983356236833053,8.926666666666668,1.94
2011-09-13,0.489717274350063,8.92,2.0
2011-09-14,0.4896009863317955,8.913333333333334,2.03
2011-09-15,0.48948469831352803,8.906666666666666,2.09
2011-09-16,0.4893684102952605,8.9,2.08
2011-09-17,0.489252122276993,8.893333333333334,2.08
2011-09-18,0.48913583425872553,8.886666666666667,1.97
2011-09-19,0.489019546240458,8.88,1.97
2011-09-20,0.4889032582221905,8.873333333333333,1.95
2011-09-21,0.48878697020392303,8.866666666666667,1.88
2011-09-22,0.4886706821856555,8.860000000000001,1.72
2011-09-23,0.488554394167388,8.853333333333333,1.84
2011-09-24,0.48843810614912053,8.846666666666668,1.84
2011-09-25,0.488321818130853,8.84,1.91
2011-09-26,0.4882055301125855,8.833333333333334,1.91
2011-09-27,0.48808924209431803,8.826666666666668,2.0
2011-09-28,0.4879729540760505,8.82,2.03
2011-09-29,0.487856666057783,8.813333333333334,1.99
2011-09-30,0.48774037803951553,8.806666666666667,1.92
2011-10-01,0.487624090021248,8.8,1.92
2011-10-02,0.4868532055224937,8.793548387096775,1.8
2011-10-03,0.48608232102373944,8.787096774193548,1.8
2011-10-04,0.48531143652498515,8.780645161290323,1.81
2011-10-05,0.48454055202623086,8.774193548387098,1.92
2011-10-06,0.4837696675274766,8.76774193548387,2.01
2011-10-07,0.4829987830287223,8.761290322580646,2.1
2011-10-08,0.482227898529968,8.75483870967742,2.1
2011-10-09,0.48145701403121366,8.748387096774193,2.14
2011-10-10,0.48068612953245937,8.741935483870968,2.14
2011-10-11,0.4799152450337051,8.735483870967743,2.18
2011-10-12,0.4791443605349508,8.729032258064516,2.24
2011-10-13,0.4783734760361965,8.72258064516129,2.19
2011-10-14,0.4776025915374422,8.716129032258065,2.26
2011-10-15,0.47683170703868794,8.709677419354838,2.26
2011-10-16,0.47606082253993365,8.703225806451613,2.18
2011-10-17,0.47528993804117936,8.696774193548388,2.18
2011-10-18,0.4745190535424251,8.690322580645162,2.19
2011-10-19,0.4737481690436708,8.683870967741935,2.18
2011-10-20,0.4729772845449165,8.67741935483871,2.2
2011-10-21,0.4722064000461622,8.670967741935485,2.23
2011-10-22,0.4714355155474079,8.664516129032258,2.23
2011-10-23,0.47066463104865364,8.658064516129032,2.25
2011-10-24,0.46989374654989935,8.651612903225807,2.25
2011-10-25,0.469122862051145,8.64516129032258,2.14
2011-10-26,0.4683519775523907,8.638709677419355,2.23
2011-10-27,0.46758109305363643,8.63225806451613,2.42
2011-10-28,0.46681020855488214,8.625806451612902,2.34
2011-10-29,0.46603932405612786,8.619354838709677,2.34
2011-10-30,0.46526843955737357,8.612903225806452,2.17
2011-10-31,0.4644975550586193,8.606451612903225,2.17
2011-11-01,0.463726670559865,8.6,2.01
2011-11-02,0.5478461343930975,8.596666666666666,2.03
2011-11-03,0.63196559822633,8.593333333333334,2.09
2011-11-04,0.7160850620595625,8.59,2.06
2011-11-05,0.800204525892795,8.586666666666666,2.06
2011-11-06,0.8843239897260275,8.583333333333332,2.04
2011-11-07,0.9684434535592601,8.58,2.04
2011-11-08,1.0525629173924924,8.576666666666666,2.1
2011-11-09,1.136682381225725,8.573333333333332,2.0
2011-11-10,1.2208018450589575,8.57,2.04
2011-11-11,1.30492130889219,8.566666666666666,2.04
2011-11-12,1.3890407727254226,8.563333333333333,2.04
2011-11-13,1.4731602365586551,8.56,2.04
2011-11-14,1.5572797003918877,8.556666666666667,2.04
2011-11-15,1.64139916422512,8.553333333333333,2.06
2011-11-16,1.7255186280583525,8.55,2.01
2011-11-17,1.809638091891585,8.546666666666667,1.96
2011-11-18,1.8937575557248176,8.543333333333333,2.01
2011-11-19,1.9778770195580502,8.54,2.01
2011-11-20,2.0619964833912823,8.536666666666667,1.97
2011-11-21,2.146115947224515,8.533333333333333,1.97
2011-11-22,2.2302354110577474,8.53,1.94
2011-11-23,2.31435487489098,8.526666666666667,1.89
2011-11-24,2.3984743387242125,8.523333333333333,1.93
2011-11-25,2.482593802557445,8.52,1.97
2011-11-26,2.5667132663906775,8.516666666666666,1.97
2011-11-27,2.65083273022391,8.513333333333334,1.97
2011-11-28,2.734952194057142,8.51,1.97
2011-11-29,2.8190716578903747,8.506666666666666,2.0
2011-11-30,2.9031911217236073,8.503333333333334,2.08
2011-12-01,2.98731058555684,8.5,2.11
2011-12-02,2.984557169092447,8.493548387096775,2.05
2011-12-03,2.981803752628054,8.487096774193548,2.05
2011-12-04,2.9790503361636613,8.480645161290322,2.04
2011-12-05,2.9762969196992684,8.474193548387097,2.04
2011-12-06,2.9735435032348754,8.467741935483872,2.08
2011-12-07,2.9707900867704824,8.461290322580645,2.02
2011-12-08,2.9680366703060894,8.45483870967742,1.99
2011-12-09,2.965283253841697,8.448387096774194,2.07
2011-12-10,2.962529837377304,8.441935483870967,2.07
2011-12-11,2.959776420912911,8.435483870967742,2.03
2011-12-12,2.957023004448518,8.429032258064517,2.03
2011-12-13,2.954269587984125,8.422580645161291,1.96
2011-12-14,2.9515161715197324,8.416129032258064,1.92
2011-12-15,2.9487627550553395,8.40967741935484,1.92
2011-12-16,2.9460093385909465,8.403225806451614,1.86
2011-12-17,2.9432559221265535,8.396774193548387,1.86
2011-12-18,2.9405025056621605,8.390322580645162,1.82
2011-12-19,2.9377490891977676,8.383870967741936,1.82
2011-12-20,2.934995672733375,8.37741935483871,1.94
2011-12-21,2.932242256268982,8.370967741935484,1.98
2011-12-22,2.929488839804589,8.364516129032259,1.97
2011-12-23,2.926735423340196,8.358064516129033,2.03
2011-12-24,2.923982006875803,8.351612903225806,2.03
2011-12-25,2.9212285904114106,8.345161290322581,2.025
2011-12-26,2.9184751739470176,8.338709677419356,2.025
2011-12-27,2.9157217574826246,8.332258064516129,2.02
2011-12-28,2.9129683410182317,8.325806451612904,1.93
2011-12-29,2.9102149245538387,8.319354838709678,1.91
2011-12-30,2.907461508089446,8.312903225806453,1.89
2011-12-31,2.904708091625053,8.306451612903226,1.89
2012-01-01,2.90195467516066,8.3,1.93
2012-01-02,2.898648218200249,8.3,1.93
2012-01-03,2.8953417612398376,8.3,1.97
2012-01-04,2.8920353042794265,8.3,2.0
2012-01-05,2.888728847319015,8.3,2.02
2012-01-06,2.885422390358604,8.3,1.98
2012-01-07,2.8821159333981923,8.3,1.98
2012-01-08,2.878809476437781,8.3,1.98
2012-01-09,2.8755030194773696,8.3,1.98
2012-01-10,2.8721965625169585,8.3,2.0
2012-01-11,2.868890105556547,8.3,1.93
2012-01-12,2.865583648596136,8.3,1.94
2012-01-13,2.862277191635725,8.3,1.89
2012-01-14,2.8589707346753133,8.3,1.89
2012-01-15,2.855664277714902,8.3,1.88
2012-01-16,2.8523578207544906,8.3,1.88
2012-01-17,2.8490513637940795,8.3,1.87
2012-01-18,2.845744906833668,8.3,1.92
2012-01-19,2.842438449873257,8.3,2.01
2012-01-20,2.8391319929128453,8.3,2.05
2012-01-21,2.8358255359524343,8.3,2.05
2012-01-22,2.832519078992023,8.3,2.09
2012-01-23,2.8292126220316116,8.3,2.09
2012-01-24,2.8259061650712005,8.3,2.08
2012-01-25,2.822599708110789,8.3,2.01
2012-01-26,2.819293251150378,8.3,1.96
2012-01-27,2.8159867941899663,8.3,1.93
2012-01-28,2.8126803372295552,8.3,1.93
2012-01-29,2.8093738802691437,8.3,1.87
2012-01-30,2.8060674233087326,8.3,1.87
2012-01-31,2.802760966348321,8.3,1.83
2012-02-01,2.79945450938791,8.3,1.87
2012-02-02,2.79027390065884,8.296551724137931,1.86
2012-02-03,2.78109329192977,8.293103448275863,1.97
2012-02-04,2.7719126832007,8.289655172413793,1.97
2012-02-05,2.76273207447163,8.286206896551725,1.93
2012-02-06,2.75355146574256,8.282758620689656,1.93
2012-02-07,2.74437085701349,8.279310344827586,2.0
2012-02-08,2.73519024828442,8.275862068965518,2.01
2012-02-09,2.72600963955535,8.272413793103448,2.04
2012-02-10,2.71682903082628,8.26896551724138,1.96
2012-02-11,2.70764842209721,8.26551724137931,1.96
2012-02-12,2.69846781336814,8.262068965517242,1.99
2012-02-13,2.68928720463907,8.258620689655173,1.99
2012-02-14,2.68010659591,8.255172413793103,1.92
2012-02-15,2.67092598718093,8.251724137931035,1.93
2012-02-16,2.66174537845186,8.248275862068965,1.99
2012-02-17,2.65256476972279,8.244827586206897,2.01
2012-02-18,2.64338416099372,8.241379310344827,2.01
2012-02-19,2.63420355226465,8.237931034482758,2.03
2012-02-20,2.62502294353558,8.23448275862069,2.03
2012-02-21,2.61584233480651,8.23103448275862,2.05
2012-02-22,2.60666172607744,8.227586206896552,2.01
2012-02-23,2.59748111734837,8.224137931034482,1.99
2012-02-24,2.5883005086193,8.220689655172414,1.98
2012-02-25,2.57911989989023,8.217241379310344,1.98
2012-02-26,2.56993929116116,8.213793103448275,1.92
2012-02-27,2.56075868243209,8.210344827586207,1.92
2012-02-28,2.55157807370302,8.206896551724137,1.94
2012-02-29,2.54239746497395,8.203448275862069,1.98
2012-03-01,2.53321685624488,8.2,2.03
2012-03-02,2.5218109877309254,8.2,1.99
2012-03-03,2.510405119216971,8.2,1.99
2012-03-04,2.498999250703016,8.2,2.0
2012-03-05,2.4875933821890617,8.2,2.0
2012-03-06,2.4761875136751073,8.2,1.96
2012-03-07,2.464781645161153,8.2,1.98
2012-03-08,2.4533757766471984,8.2,2.03
2012-03-09,2.4419699081332435,8.2,2.04
2012-03-10,2.430564039619289,8.2,2.04
2012-03-11,2.4191581711053347,8.2,2.04
2012-03-12,2.4077523025913803,8.2,2.04
2012-03-13,2.396346434077426,8.2,2.14
2012-03-14,2.384940565563471,8.2,2.29
2012-03-15,2.3735346970495166,8.2,2.29
2012-03-16,2.362128828535562,8.2,2.31
2012-03-17,2.3507229600216077,8.2,2.31
2012-03-18,2.3393170915076533,8.2,2.39
2012-03-19,2.3279112229936985,8.2,2.39
2012-03-20,2.316505354479744,8.2,2.38
2012-03-21,2.3050994859657896,8.2,2.31
2012-03-22,2.293693617451835,8.2,2.29
2012-03-23,2.282287748937881,8.2,2.25
2012-03-24,2.270881880423926,8.2,2.25
2012-03-25,2.2594760119099715,8.2,2.26
2012-03-26,2.248070143396017,8.2,2.26
2012-03-27,2.2366642748820627,8.2,2.2
2012-03-28,2.2252584063681082,8.2,2.21
2012-03-29,2.2138525378541534,8.2,2.18
2012-03-30,2.202446669340199,8.2,2.23
2012-03-31,2.1910408008262445,8.2,2.23
2012-04-01,2.17963493231229,8.2,2.22
2012-04-02,2.157498655119106,8.2,2.22
2012-04-03,2.1353623779259214,8.2,2.3
2012-04-04,2.113226100732737,8.2,2.25
2012-04-05,2.0910898235395528,8.2,2.19
2012-04-06,2.0689535463463686,8.2,2.07
2012-04-07,2.046817269153184,8.2,2.07
2012-04-08,2.0246809919599995,8.2,2.06
2012-04-09,2.0025447147668154,8.2,2.06
2012-04-10,1.980408437573631,8.2,2.01
2012-04-11,1.9582721603804467,8.2,2.05
2012-04-12,1.9361358831872624,8.2,2.08
2012-04-13,1.913999605994078,8.2,2.02
2012-04-14,1.8918633288008937,8.2,2.02
2012-04-15,1.8697270516077094,8.2,2.0
2012-04-16,1.847590774414525,8.2,2.0
2012-04-17,1.8254544972213407,8.2,2.03
2012-04-18,1.8033182200281563,8.2,2.0
2012-04-19,1.781181942834972,8.2,1.98
2012-04-20,1.7590456656417877,8.2,1.99
2012-04-21,1.7369093884486033,8.2,1.99
2012-04-22,1.714773111255419,8.2,1.96
2012-04-23,1.6926368340622346,8.2,1.96
2012-04-24,1.6705005568690503,8.2,2.0
2012-04-25,1.648364279675866,8.2,2.01
2012-04-26,1.6262280024826816,8.2,1.98
2012-04-27,1.6040917252894973,8.2,1.96
2012-04-28,1.581955448096313,8.2,1.96
2012-04-29,1.5598191709031286,8.2,1.95
2012-04-30,1.5376828937099443,8.2,1.95
2012-05-01,1.51554661651676,8.2,1.98
2012-05-02,1.5105771499010845,8.2,1.96
2012-05-03,1.505607683285409,8.2,1.96
2012-05-04,1.5006382166697334,8.2,1.91
2012-05-05,1.495668750054058,8.2,1.91
2012-05-06,1.4906992834383825,8.2,1.92
2012-05-07,1.485729816822707,8.2,1.92
2012-05-08,1.4807603502070315,8.2,1.88
2012-05-09,1.475790883591356,8.2,1.87
2012-05-10,1.4708214169756806,8.2,1.89
2012-05-11,1.4658519503600052,8.2,1.84
2012-05-12,1.4608824837443297,8.2,1.84
2012-05-13,1.455913017128654,8.2,1.78
2012-05-14,1.4509435505129786,8.2,1.78
2012-05-15,1.4459740838973032,8.2,1.76
2012-05-16,1.4410046172816278,8.2,1.76
2012-05-17,1.436035150665952,8.2,1.7
2012-05-18,1.4310656840502767,8.2,1.71
2012-05-19,1.4260962174346012,8.2,1.71
2012-05-20,1.4211267508189258,8.2,1.75
2012-05-21,1.4161572842032504,8.2,1.75
2012-05-22,1.4111878175875747,8.2,1.79
2012-05-23,1.4062183509718993,8.2,1.73
2012-05-24,1.4012488843562239,8.2,1.77
2012-05-25,1.3962794177405484,8.2,1.75
2012-05-26,1.3913099511248728,8.2,1.75
2012-05-27,1.3863404845091973,8.2,1.745
2012-05-28,1.381371017893522,8.2,1.745
2012-05-29,1.3764015512778465,8.2,1.74
2012-05-30,1.3714320846621708,8.2,1.63
2012-05-31,1.3664626180464954,8.2,1.59
2012-06-01,1.36149315143082,8.2,1.47
2012-06-02,1.3496818593390398,8.2,1.47
2012-06-03,1.33787056724726,8.2,1.53
2012-06-04,1.32605927515548,8.2,1.53
2012-06-05,1.3142479830637,8.2,1.57
2012-06-06,1.3024366909719198,8.2,1.66
2012-06-07,1.29062539888014,8.2,1.66
2012-06-08,1.27881410678836,8.2,1.65
2012-06-09,1.26700281469658,8.2,1.65
2012-06-10,1.2551915226047998,8.2,1.6
2012-06-11,1.24338023051302,8.2,1.6
2012-06-12,1.23156893842124,8.2,1.67
2012-06-13,1.21975764632946,8.2,1.61
2012-06-14,1.2079463542376798,8.2,1.64
2012-06-15,1.1961350621459,8.2,1.6
2012-06-16,1.18432377005412,8.2,1.6
2012-06-17,1.17251247796234,8.2,1.59
2012-06-18,1.1607011858705598,8.2,1.59
2012-06-19,1.14888989377878,8.2,1.64
2012-06-20,1.137078601687,8.2,1.65
2012-06-21,1.12526730959522,8.2,1.63
2012-06-22,1.1134560175034398,8.2,1.69
2012-06-23,1.10164472541166,8.2,1.69
2012-06-24,1.08983343331988,8.2,1.63
2012-06-25,1.0780221412281,8.2,1.63
2012-06-26,1.0662108491363198,8.2,1.66
2012-06-27,1.05439955704454,8.2,1.65
2012-06-28,1.04258826495276,8.2,1.6
2012-06-29,1.03077697286098,8.2,1.67
2012-06-30,1.0189656807691998,8.2,1.67
2012-07-01,1.00715438867742,8.2,1.61
2012-07-02,1.019379195046029,8.196774193548386,1.61
2012-07-03,1.031604001414638,8.193548387096774,1.65
2012-07-04,1.043828807783247,8.19032258064516,1.635
2012-07-05,1.0560536141518562,8.187096774193547,1.62
2012-07-06,1.0682784205204652,8.183870967741935,1.57
2012-07-07,1.0805032268890742,8.180645161290322,1.57
2012-07-08,1.0927280332576832,8.177419354838708,1.53
2012-07-09,1.1049528396262922,8.174193548387096,1.53
2012-07-10,1.1171776459949012,8.170967741935483,1.53
2012-07-11,1.1294024523635102,8.167741935483871,1.54
2012-07-12,1.1416272587321195,8.164516129032258,1.5
2012-07-13,1.1538520651007285,8.161290322580644,1.52
2012-07-14,1.1660768714693375,8.158064516129032,1.52
2012-07-15,1.1783016778379465,8.154838709677419,1.5
2012-07-16,1.1905264842065555,8.151612903225805,1.5
2012-07-17,1.2027512905751645,8.148387096774194,1.53
2012-07-18,1.2149760969437735,8.14516129032258,1.52
2012-07-19,1.2272009033123825,8.141935483870967,1.54
2012-07-20,1.2394257096809915,8.138709677419355,1.49
2012-07-21,1.2516505160496008,8.135483870967741,1.49
2012-07-22,1.2638753224182098,8.132258064516128,1.47
2012-07-23,1.2761001287868188,8.129032258064516,1.47
2012-07-24,1.2883249351554278,8.125806451612902,1.44
2012-07-25,1.3005497415240368,8.12258064516129,1.43
2012-07-26,1.3127745478926458,8.119354838709677,1.45
2012-07-27,1.324999354261255,8.116129032258064,1.58
2012-07-28,1.337224160629864,8.112903225806452,1.58
2012-07-29,1.349448966998473,8.109677419354838,1.53
2012-07-30,1.361673773367082,8.106451612903225,1.53
2012-07-31,1.373898579735691,8.103225806451613,1.51
2012-08-01,1.3861233861043,8.1,1.56
2012-08-02,1.3993904539433668,8.09032258064516,1.51
2012-08-03,1.4126575217824335,8.080645161290322,1.6
